date,pm25,pm10,o3,no2,so2,co
2020-12-13,77.0,18.0,2.0,7.0,,4.0
2020-12-14,83.0,28.0,12.0,12.0,1.0,4.0
2020-12-15,132.0,47.0,6.0,12.0,1.0,7.0
2020-12-16,140.0,56.0,2.0,16.0,1.0,10.0
2020-12-17,166.0,60.0,1.0,15.0,1.0,9.0
2020-12-18,130.0,44.0,1.0,13.0,1.0,8.0
2020-12-19,141.0,40.0,2.0,14.0,,10.0
2020-12-20,131.0,39.0,2.0,13.0,1.0,8.0
2020-12-21,137.0,55.0,1.0,12.0,1.0,8.0
2020-12-22,140.0,49.0,4.0,12.0,2.0,10.0
2020-12-23,75.0,20.0,3.0,13.0,2.0,7.0
2020-12-24,61.0,15.0,14.0,11.0,2.0,8.0
2020-12-25,37.0,9.0,18.0,4.0,1.0,3.0
2020-12-26,60.0,17.0,18.0,7.0,1.0,3.0
2020-12-27,74.0,20.0,18.0,7.0,2.0,4.0
2020-12-28,29.0,10.0,23.0,7.0,4.0,4.0
2020-12-29,24.0,11.0,25.0,9.0,3.0,4.0
2020-12-30,72.0,27.0,14.0,17.0,2.0,7.0
2020-12-31,125.0,41.0,5.0,14.0,3.0,7.0
2021-01-01,117.0,43.0,10.0,9.0,2.0,6.0
2021-01-02,134.0,45.0,4.0,9.0,2.0,8.0
2021-01-03,154.0,43.0,4.0,9.0,1.0,10.0
2021-01-04,145.0,,3.0,8.0,2.0,6.0
2021-01-05,62.0,,3.0,9.0,2.0,7.0
2021-01-06,95.0,21.0,11.0,11.0,3.0,8.0
2021-01-07,102.0,33.0,9.0,15.0,2.0,6.0
2021-01-08,73.0,30.0,8.0,10.0,4.0,6.0
2021-01-09,92.0,42.0,8.0,10.0,4.0,7.0
2021-01-10,115.0,61.0,9.0,15.0,2.0,10.0
2021-01-11,150.0,50.0,16.0,15.0,3.0,10.0
2021-01-12,114.0,17.0,18.0,12.0,4.0,5.0
2021-01-13,59.0,20.0,17.0,13.0,3.0,5.0
2021-01-14,68.0,21.0,18.0,11.0,4.0,5.0
2021-01-15,71.0,21.0,21.0,8.0,4.0,5.0
2021-01-16,65.0,31.0,22.0,4.0,3.0,5.0
2021-01-17,91.0,62.0,14.0,20.0,9.0,8.0
2021-01-18,154.0,41.0,25.0,24.0,5.0,10.0
2021-01-19,118.0,24.0,16.0,21.0,3.0,8.0
2021-01-20,63.0,51.0,2.0,27.0,4.0,27.0
2021-01-21,149.0,28.0,14.0,21.0,3.0,12.0
2021-01-22,77.0,22.0,16.0,16.0,1.0,4.0
2021-01-23,70.0,24.0,12.0,10.0,1.0,2.0
2021-01-24,74.0,21.0,16.0,13.0,1.0,2.0
2021-01-25,66.0,27.0,17.0,12.0,1.0,2.0
2021-01-26,82.0,29.0,17.0,13.0,2.0,2.0
2021-01-27,83.0,39.0,17.0,16.0,1.0,4.0
2021-01-28,104.0,25.0,16.0,11.0,2.0,2.0
2021-01-29,75.0,38.0,16.0,9.0,1.0,3.0
2021-01-30,105.0,28.0,19.0,10.0,,2.0
2021-01-31,81.0,55.0,15.0,12.0,1.0,5.0
2021-02-01,150.0,65.0,4.0,24.0,1.0,7.0
2021-02-02,164.0,41.0,13.0,20.0,1.0,6.0
2021-02-03,95.0,16.0,22.0,8.0,1.0,2.0
2021-02-04,47.0,27.0,19.0,5.0,1.0,2.0
2021-02-05,83.0,22.0,25.0,3.0,1.0,2.0
2021-02-06,70.0,24.0,22.0,3.0,1.0,2.0
2021-02-07,73.0,30.0,18.0,6.0,2.0,2.0
2021-02-08,82.0,67.0,9.0,16.0,5.0,5.0
2021-02-09,162.0,64.0,16.0,11.0,4.0,4.0
2021-02-10,160.0,39.0,23.0,7.0,3.0,3.0
2021-02-11,103.0,28.0,21.0,11.0,2.0,2.0
2021-02-12,77.0,45.0,20.0,13.0,5.0,3.0
2021-02-13,127.0,29.0,28.0,6.0,2.0,2.0
2021-02-14,85.0,54.0,23.0,20.0,4.0,4.0
2021-02-15,123.0,74.0,6.0,28.0,3.0,8.0
2021-02-16,165.0,41.0,17.0,19.0,2.0,4.0
2021-02-17,127.0,38.0,17.0,12.0,1.0,3.0
2021-02-18,116.0,56.0,15.0,21.0,2.0,6.0
2021-02-19,157.0,59.0,26.0,15.0,1.0,6.0
2021-02-20,148.0,58.0,22.0,13.0,,7.0
2021-02-21,137.0,56.0,16.0,17.0,1.0,7.0
2021-02-22,145.0,56.0,15.0,19.0,1.0,7.0
2021-02-23,142.0,74.0,14.0,22.0,3.0,8.0
2021-02-24,149.0,80.0,12.0,20.0,2.0,9.0
2021-02-25,162.0,59.0,25.0,14.0,3.0,5.0
2021-02-26,115.0,23.0,22.0,8.0,1.0,3.0
2021-02-27,66.0,23.0,24.0,6.0,1.0,3.0
2021-02-28,75.0,30.0,16.0,11.0,1.0,3.0
2021-03-01,72.0,50.0,19.0,20.0,3.0,6.0
2021-03-02,119.0,61.0,22.0,21.0,3.0,8.0
2021-03-03,120.0,52.0,18.0,13.0,4.0,4.0
2021-03-04,136.0,24.0,21.0,8.0,1.0,3.0
2021-03-05,65.0,34.0,24.0,12.0,3.0,4.0
2021-03-06,94.0,29.0,32.0,9.0,2.0,4.0
2021-03-07,77.0,31.0,24.0,12.0,4.0,3.0
2021-03-08,85.0,42.0,28.0,13.0,3.0,4.0
2021-03-09,109.0,43.0,34.0,17.0,2.0,4.0
2021-03-10,115.0,45.0,29.0,13.0,2.0,4.0
2021-03-11,106.0,19.0,26.0,14.0,2.0,2.0
2021-03-12,42.0,19.0,32.0,9.0,2.0,2.0
2021-03-13,39.0,9.0,33.0,6.0,3.0,1.0
2021-03-14,36.0,36.0,24.0,13.0,2.0,3.0
2021-03-15,87.0,41.0,19.0,15.0,3.0,6.0
2021-03-16,117.0,22.0,27.0,4.0,1.0,1.0
2021-03-17,69.0,19.0,28.0,7.0,1.0,1.0
2021-03-18,63.0,36.0,24.0,16.0,2.0,3.0
2021-03-19,105.0,19.0,23.0,5.0,2.0,2.0
2021-03-20,56.0,27.0,27.0,7.0,4.0,2.0
2021-03-21,77.0,19.0,33.0,8.0,2.0,1.0
2021-03-22,46.0,40.0,24.0,11.0,4.0,2.0
2021-03-23,98.0,28.0,23.0,8.0,2.0,1.0
2021-03-24,80.0,56.0,30.0,17.0,3.0,3.0
2021-03-25,130.0,68.0,38.0,13.0,3.0,5.0
2021-03-26,145.0,39.0,41.0,9.0,2.0,3.0
2021-03-27,95.0,22.0,33.0,8.0,1.0,1.0
2021-03-28,55.0,34.0,28.0,15.0,1.0,3.0
2021-03-29,91.0,42.0,13.0,18.0,2.0,4.0
2021-03-30,95.0,51.0,33.0,15.0,3.0,5.0
2021-03-31,112.0,40.0,48.0,12.0,2.0,3.0
2021-04-01,92.0,20.0,30.0,6.0,2.0,1.0
2021-04-02,53.0,22.0,28.0,6.0,2.0,2.0
2021-04-03,71.0,15.0,32.0,5.0,1.0,1.0
2021-04-04,44.0,14.0,38.0,4.0,2.0,1.0
2021-04-05,43.0,20.0,32.0,8.0,2.0,1.0
2021-04-06,51.0,24.0,27.0,10.0,3.0,2.0
2021-04-07,63.0,16.0,26.0,10.0,2.0,1.0
2021-04-08,48.0,20.0,36.0,13.0,1.0,2.0
2021-04-09,52.0,29.0,45.0,15.0,1.0,2.0
2021-04-10,61.0,21.0,40.0,9.0,1.0,2.0
2021-04-11,67.0,24.0,33.0,9.0,2.0,1.0
2021-04-12,70.0,12.0,30.0,5.0,1.0,1.0
2021-04-13,38.0,14.0,29.0,6.0,1.0,1.0
2021-04-14,47.0,14.0,24.0,10.0,1.0,1.0
2021-04-15,47.0,16.0,19.0,10.0,2.0,1.0
2021-04-16,58.0,24.0,20.0,11.0,2.0,2.0
2021-04-17,72.0,28.0,28.0,9.0,2.0,2.0
2021-04-18,83.0,38.0,16.0,20.0,2.0,4.0
2021-04-19,114.0,29.0,36.0,15.0,2.0,2.0
2021-04-20,74.0,33.0,38.0,14.0,5.0,2.0
2021-04-21,90.0,26.0,27.0,11.0,2.0,1.0
2021-04-22,66.0,24.0,28.0,10.0,2.0,1.0
2021-04-23,59.0,27.0,37.0,9.0,3.0,1.0
2021-04-24,65.0,17.0,36.0,4.0,1.0,1.0
2021-04-25,54.0,28.0,33.0,9.0,2.0,1.0
2021-04-26,61.0,24.0,41.0,6.0,4.0,1.0
2021-04-27,75.0,26.0,48.0,10.0,7.0,2.0
2021-04-28,82.0,33.0,35.0,16.0,2.0,2.0
2021-04-29,74.0,23.0,44.0,14.0,2.0,1.0
2021-04-30,59.0,25.0,27.0,4.0,2.0,1.0
2021-05-01,87.0,16.0,35.0,3.0,2.0,
2021-05-02,56.0,12.0,39.0,6.0,1.0,
2021-05-03,37.0,18.0,43.0,11.0,1.0,1.0
2021-05-04,49.0,13.0,38.0,12.0,2.0,
2021-05-05,34.0,11.0,31.0,8.0,2.0,
2021-05-06,25.0,11.0,30.0,8.0,2.0,
2021-05-07,28.0,15.0,36.0,7.0,2.0,
2021-05-08,52.0,18.0,42.0,8.0,1.0,1.0
2021-05-09,55.0,21.0,40.0,11.0,2.0,
2021-05-10,35.0,23.0,52.0,7.0,3.0,
2021-05-11,55.0,24.0,50.0,7.0,5.0,
2021-05-12,58.0,23.0,31.0,9.0,3.0,
2021-05-13,57.0,17.0,21.0,8.0,2.0,
2021-05-14,60.0,11.0,39.0,5.0,2.0,
2021-05-15,40.0,10.0,27.0,6.0,2.0,
2021-05-16,38.0,12.0,24.0,9.0,2.0,1.0
2021-05-17,40.0,10.0,22.0,10.0,2.0,1.0
2021-05-18,39.0,16.0,31.0,9.0,2.0,1.0
2021-05-19,49.0,13.0,39.0,6.0,1.0,1.0
2021-05-20,29.0,16.0,38.0,9.0,1.0,1.0
2021-05-21,33.0,10.0,29.0,7.0,1.0,1.0
2021-05-22,25.0,8.0,33.0,6.0,,1.0
2021-05-23,20.0,13.0,35.0,5.0,,1.0
2021-05-24,31.0,13.0,21.0,11.0,1.0,1.0
2021-05-25,36.0,15.0,35.0,9.0,,1.0
2021-05-26,24.0,12.0,34.0,9.0,1.0,1.0
2021-05-27,23.0,13.0,32.0,8.0,2.0,1.0
2021-05-28,29.0,11.0,26.0,7.0,,1.0
2021-05-29,32.0,10.0,33.0,3.0,,
2021-05-30,34.0,14.0,34.0,5.0,,
2021-05-31,34.0,16.0,40.0,9.0,,1.0
2021-06-01,39.0,17.0,40.0,7.0,,
2021-06-02,48.0,16.0,45.0,7.0,,1.0
2021-06-03,47.0,19.0,51.0,6.0,,
2021-06-04,49.0,14.0,43.0,7.0,,1.0
2021-06-05,54.0,16.0,47.0,6.0,,
2021-06-06,50.0,19.0,46.0,9.0,,1.0
2021-06-07,44.0,27.0,48.0,7.0,,1.0
2021-06-08,50.0,25.0,40.0,7.0,,1.0
2021-06-09,51.0,,40.0,6.0,,1.0
2021-06-10,32.0,16.0,33.0,12.0,1.0,1.0
2021-06-11,52.0,21.0,44.0,7.0,1.0,1.0
2021-06-12,52.0,16.0,28.0,2.0,,
2021-06-13,26.0,26.0,33.0,5.0,,
2021-06-14,23.0,36.0,52.0,9.0,1.0,1.0
2021-06-15,42.0,28.0,56.0,9.0,1.0,1.0
2021-06-16,55.0,30.0,57.0,7.0,2.0,1.0
2021-06-17,71.0,26.0,53.0,7.0,3.0,1.0
2021-06-18,62.0,22.0,46.0,6.0,3.0,1.0
2021-06-19,57.0,16.0,43.0,4.0,2.0,
2021-06-20,45.0,30.0,50.0,5.0,2.0,
2021-06-21,53.0,31.0,56.0,8.0,2.0,1.0
2021-06-22,59.0,35.0,36.0,5.0,,
2021-06-23,76.0,24.0,54.0,5.0,1.0,1.0
2021-06-24,74.0,17.0,26.0,6.0,,
2021-06-25,40.0,19.0,30.0,5.0,,
2021-06-26,48.0,21.0,46.0,5.0,1.0,1.0
2021-06-27,54.0,25.0,58.0,7.0,1.0,
2021-06-28,55.0,25.0,49.0,6.0,3.0,
2021-06-29,60.0,20.0,46.0,7.0,2.0,
2021-06-30,33.0,21.0,30.0,10.0,2.0,
2021-07-01,41.0,18.0,28.0,8.0,1.0,
2021-07-02,37.0,21.0,24.0,7.0,1.0,
2021-07-03,50.0,20.0,45.0,6.0,1.0,
2021-07-04,52.0,22.0,50.0,8.0,2.0,
2021-07-05,51.0,26.0,54.0,7.0,2.0,
2021-07-06,58.0,28.0,53.0,7.0,2.0,
2021-07-07,63.0,30.0,57.0,7.0,2.0,1.0
2021-07-08,63.0,25.0,41.0,8.0,1.0,1.0
2021-07-09,61.0,12.0,41.0,3.0,1.0,
2021-07-10,21.0,17.0,35.0,4.0,2.0,
2021-07-11,51.0,18.0,25.0,10.0,1.0,1.0
2021-07-12,48.0,25.0,46.0,6.0,2.0,1.0
2021-07-13,62.0,38.0,58.0,6.0,2.0,2.0
2021-07-14,75.0,22.0,36.0,7.0,1.0,1.0
2021-07-15,52.0,27.0,42.0,6.0,,1.0
2021-07-16,64.0,21.0,42.0,3.0,,
2021-07-17,53.0,25.0,27.0,3.0,,
2021-07-18,58.0,22.0,31.0,2.0,,
2021-07-19,45.0,19.0,23.0,8.0,,1.0
2021-07-20,48.0,22.0,30.0,6.0,,
2021-07-21,43.0,21.0,28.0,6.0,,1.0
2021-07-22,45.0,23.0,50.0,6.0,1.0,1.0
2021-07-23,53.0,23.0,55.0,5.0,1.0,1.0
2021-07-24,61.0,24.0,39.0,5.0,2.0,1.0
2021-07-25,63.0,18.0,48.0,8.0,1.0,1.0
2021-07-26,41.0,20.0,49.0,10.0,,1.0
2021-07-27,53.0,26.0,44.0,8.0,,1.0
2021-07-28,55.0,20.0,41.0,7.0,1.0,1.0
2021-07-29,41.0,25.0,47.0,10.0,1.0,1.0
2021-07-30,44.0,20.0,34.0,6.0,,2.0
2021-07-31,48.0,15.0,25.0,6.0,,1.0
2021-08-01,38.0,11.0,32.0,6.0,,
2021-08-02,26.0,12.0,37.0,6.0,1.0,
2021-08-03,24.0,17.0,38.0,7.0,1.0,2.0
2021-08-04,36.0,10.0,29.0,3.0,1.0,1.0
2021-08-05,32.0,10.0,29.0,8.0,1.0,1.0
2021-08-06,17.0,13.0,32.0,6.0,2.0,2.0
2021-08-07,34.0,10.0,32.0,4.0,1.0,1.0
2021-08-08,19.0,14.0,37.0,7.0,1.0,2.0
2021-08-09,21.0,19.0,39.0,8.0,1.0,2.0
2021-08-10,39.0,20.0,42.0,6.0,1.0,2.0
2021-08-11,36.0,24.0,44.0,9.0,1.0,2.0
2021-08-12,42.0,29.0,46.0,8.0,1.0,2.0
2021-08-13,58.0,28.0,54.0,8.0,1.0,3.0
2021-08-14,,28.0,47.0,7.0,1.0,2.0
2021-08-15,,26.0,41.0,8.0,1.0,2.0
2021-08-16,45.0,11.0,26.0,8.0,1.0,1.0
2021-08-17,22.0,15.0,35.0,9.0,1.0,1.0
2021-08-18,28.0,14.0,27.0,8.0,,1.0
2021-08-19,26.0,20.0,23.0,10.0,1.0,2.0
2021-08-20,45.0,21.0,39.0,6.0,2.0,2.0
2021-08-21,54.0,18.0,38.0,5.0,1.0,1.0
2021-08-22,57.0,14.0,20.0,9.0,,2.0
2021-08-23,37.0,10.0,20.0,6.0,,1.0
2021-08-24,24.0,21.0,30.0,9.0,1.0,1.0
2021-08-25,45.0,16.0,13.0,11.0,,2.0
2021-08-26,43.0,16.0,12.0,10.0,1.0,1.0
2021-08-27,42.0,14.0,22.0,6.0,1.0,1.0
2021-08-28,41.0,14.0,21.0,3.0,1.0,1.0
2021-08-29,45.0,12.0,13.0,8.0,1.0,1.0
2021-08-30,39.0,8.0,16.0,9.0,1.0,1.0
2021-08-31,25.0,11.0,18.0,7.0,1.0,1.0
2021-09-01,32.0,19.0,18.0,10.0,1.0,1.0
2021-09-02,41.0,23.0,30.0,11.0,1.0,2.0
2021-09-03,54.0,24.0,30.0,5.0,1.0,1.0
2021-09-04,69.0,11.0,29.0,6.0,2.0,
2021-09-05,33.0,14.0,29.0,7.0,2.0,1.0
2021-09-06,41.0,27.0,25.0,12.0,1.0,2.0
2021-09-07,64.0,27.0,38.0,9.0,1.0,2.0
2021-09-08,71.0,33.0,39.0,9.0,,3.0
2021-09-09,70.0,33.0,38.0,11.0,,3.0
2021-09-10,71.0,29.0,38.0,9.0,,3.0
2021-09-11,76.0,25.0,37.0,8.0,1.0,3.0
2021-09-12,70.0,29.0,22.0,10.0,1.0,3.0
2021-09-13,66.0,29.0,30.0,8.0,2.0,3.0
2021-09-14,68.0,32.0,31.0,8.0,2.0,2.0
2021-09-15,90.0,40.0,19.0,13.0,1.0,4.0
2021-09-16,89.0,14.0,14.0,11.0,1.0,2.0
2021-09-17,43.0,10.0,15.0,5.0,1.0,2.0
2021-09-18,29.0,14.0,14.0,4.0,1.0,1.0
2021-09-19,43.0,15.0,16.0,5.0,1.0,1.0
2021-09-20,35.0,18.0,18.0,10.0,1.0,2.0
2021-09-21,48.0,15.0,16.0,8.0,,2.0
2021-09-22,41.0,22.0,28.0,9.0,1.0,2.0
2021-09-23,58.0,19.0,23.0,9.0,1.0,2.0
2021-09-24,35.0,19.0,18.0,8.0,1.0,3.0
2021-09-25,57.0,21.0,30.0,4.0,1.0,3.0
2021-09-26,76.0,24.0,25.0,6.0,2.0,2.0
2021-09-27,70.0,20.0,15.0,5.0,1.0,2.0
2021-09-28,53.0,17.0,8.0,5.0,2.0,2.0
2021-09-29,68.0,,,,,
2021-10-26,,50.0,,,,
2021-10-27,,42.0,,,,
2021-10-28,,55.0,,,,
2021-10-29,,56.0,26.0,13.0,3.0,5.0
2021-10-30,102.0,37.0,24.0,11.0,3.0,5.0
2021-10-31,79.0,28.0,22.0,9.0,3.0,5.0
2021-11-01,93.0,33.0,6.0,14.0,3.0,5.0
2021-11-02,99.0,31.0,18.0,10.0,3.0,4.0
2021-11-03,46.0,20.0,18.0,9.0,5.0,3.0
2021-11-04,42.0,13.0,18.0,9.0,3.0,3.0
2021-11-05,31.0,12.0,18.0,11.0,2.0,4.0
2021-11-06,56.0,25.0,19.0,6.0,2.0,5.0
2021-11-07,87.0,27.0,15.0,10.0,3.0,4.0
2021-11-08,47.0,18.0,7.0,10.0,2.0,4.0
2021-11-09,73.0,23.0,1.0,12.0,2.0,7.0
2021-11-10,111.0,35.0,7.0,11.0,3.0,9.0
2021-11-11,153.0,55.0,9.0,10.0,4.0,5.0
2021-11-12,130.0,51.0,8.0,8.0,3.0,5.0
2021-11-13,134.0,47.0,8.0,7.0,4.0,6.0
2021-11-14,127.0,47.0,5.0,7.0,4.0,5.0
2021-11-15,121.0,42.0,4.0,10.0,3.0,5.0
2021-11-16,110.0,39.0,9.0,11.0,3.0,6.0
2021-11-17,102.0,45.0,13.0,9.0,4.0,5.0
2021-11-18,63.0,22.0,15.0,7.0,3.0,3.0
2021-11-19,47.0,13.0,19.0,6.0,3.0,2.0
2021-11-20,53.0,15.0,15.0,7.0,4.0,3.0
2021-11-21,57.0,16.0,17.0,11.0,3.0,3.0
2021-11-22,73.0,25.0,16.0,9.0,3.0,2.0
2021-11-23,48.0,20.0,13.0,17.0,3.0,4.0
2021-11-24,56.0,25.0,2.0,17.0,4.0,8.0
2021-11-25,135.0,63.0,1.0,12.0,3.0,8.0
2021-11-26,134.0,49.0,8.0,10.0,4.0,5.0
2021-11-27,77.0,26.0,5.0,8.0,3.0,6.0
2021-11-28,121.0,40.0,10.0,11.0,4.0,4.0
2021-11-29,81.0,22.0,21.0,7.0,3.0,2.0
2021-11-30,,12.0,24.0,13.0,3.0,2.0
2021-12-01,49.0,10.0,21.0,10.0,3.0,1.0
2021-12-02,28.0,14.0,18.0,14.0,3.0,2.0
2021-12-03,48.0,20.0,14.0,14.0,2.0,2.0
2021-12-04,63.0,29.0,18.0,10.0,3.0,3.0
2021-12-05,79.0,27.0,,10.0,2.0,5.0
2021-12-06,112.0,41.0,4.0,6.0,2.0,2.0
2021-12-07,87.0,31.0,13.0,6.0,2.0,2.0
2021-12-08,84.0,29.0,9.0,7.0,3.0,3.0
2021-12-09,96.0,31.0,1.0,16.0,5.0,6.0
2021-12-10,154.0,63.0,3.0,15.0,5.0,7.0
2021-12-11,146.0,56.0,9.0,9.0,3.0,4.0
2021-12-12,120.0,46.0,3.0,20.0,4.0,9.0
2021-12-13,176.0,83.0,1.0,18.0,4.0,11.0
2021-12-14,197.0,104.0,4.0,15.0,7.0,6.0
2021-12-15,144.0,57.0,16.0,12.0,4.0,4.0
2021-12-16,87.0,31.0,16.0,6.0,2.0,2.0
2021-12-17,48.0,16.0,14.0,7.0,2.0,2.0
2021-12-18,61.0,,20.0,5.0,2.0,2.0
2021-12-19,38.0,,16.0,7.0,2.0,2.0
2021-12-20,30.0,7.0,13.0,15.0,3.0,3.0
2021-12-21,60.0,23.0,4.0,20.0,6.0,7.0
2021-12-22,120.0,53.0,14.0,18.0,3.0,13.0
2021-12-23,163.0,72.0,,,,
2021-12-25,,,15.0,12.0,4.0,9.0
2021-12-26,139.0,42.0,14.0,9.0,4.0,8.0
2021-12-27,135.0,48.0,14.0,7.0,3.0,6.0
2021-12-28,97.0,31.0,2.0,14.0,3.0,7.0
2021-12-29,130.0,50.0,3.0,18.0,4.0,12.0
2021-12-30,153.0,49.0,19.0,7.0,3.0,4.0
2021-12-31,35.0,11.0,16.0,5.0,2.0,4.0
2022-01-01,45.0,16.0,14.0,9.0,2.0,5.0
2022-01-02,57.0,19.0,24.0,6.0,2.0,4.0
2022-01-03,22.0,8.0,19.0,13.0,3.0,4.0
2022-01-04,18.0,11.0,19.0,12.0,3.0,4.0
2022-01-05,31.0,9.0,17.0,3.0,3.0,3.0
2022-01-06,20.0,33.0,6.0,17.0,2.0,6.0
2022-01-07,63.0,52.0,3.0,17.0,2.0,9.0
2022-01-08,120.0,52.0,8.0,12.0,3.0,8.0
2022-01-09,131.0,39.0,13.0,7.0,2.0,7.0
2022-01-10,110.0,29.0,13.0,6.0,1.0,4.0
2022-01-11,80.0,34.0,12.0,9.0,3.0,4.0
2022-01-12,81.0,33.0,10.0,10.0,5.0,5.0
2022-01-13,83.0,23.0,15.0,9.0,3.0,5.0
2022-01-14,65.0,27.0,13.0,9.0,3.0,5.0
2022-01-15,70.0,46.0,11.0,14.0,4.0,7.0
2022-01-16,123.0,14.0,15.0,7.0,2.0,5.0
2022-01-17,39.0,20.0,13.0,10.0,4.0,4.0
2022-01-18,50.0,31.0,12.0,17.0,4.0,7.0
2022-01-19,69.0,16.0,16.0,8.0,3.0,5.0
2022-01-20,38.0,15.0,15.0,9.0,3.0,5.0
2022-01-21,35.0,14.0,13.0,9.0,3.0,5.0
2022-01-22,41.0,20.0,13.0,5.0,4.0,5.0
2022-01-23,59.0,45.0,6.0,19.0,5.0,7.0
2022-01-24,107.0,43.0,7.0,14.0,6.0,7.0
2022-01-25,101.0,24.0,7.0,12.0,3.0,6.0
2022-01-26,74.0,21.0,8.0,9.0,3.0,6.0
2022-01-27,63.0,11.0,16.0,7.0,2.0,5.0
2022-01-28,26.0,14.0,16.0,7.0,3.0,5.0
2022-01-29,37.0,12.0,21.0,2.0,2.0,5.0
2022-01-30,17.0,32.0,19.0,13.0,3.0,6.0
2022-01-31,42.0,32.0,18.0,12.0,4.0,7.0
2022-02-01,74.0,9.0,16.0,8.0,2.0,6.0
2022-02-02,23.0,17.0,14.0,14.0,2.0,6.0
2022-02-03,47.0,21.0,13.0,16.0,2.0,7.0
2022-02-04,57.0,13.0,20.0,6.0,2.0,6.0
2022-02-05,36.0,8.0,23.0,5.0,3.0,6.0
2022-02-06,23.0,8.0,19.0,9.0,3.0,6.0
2022-02-07,18.0,17.0,16.0,7.0,2.0,6.0
2022-02-08,33.0,15.0,16.0,8.0,2.0,7.0
2022-02-09,46.0,23.0,16.0,15.0,3.0,5.0
2022-02-10,48.0,20.0,16.0,11.0,2.0,2.0
2022-02-11,50.0,23.0,19.0,9.0,2.0,1.0
2022-02-12,50.0,44.0,16.0,14.0,,4.0
2022-02-13,86.0,39.0,19.0,18.0,1.0,5.0
2022-02-14,89.0,53.0,12.0,21.0,2.0,7.0
2022-02-15,113.0,39.0,13.0,12.0,2.0,6.0
2022-02-16,89.0,8.0,17.0,5.0,2.0,2.0
2022-02-17,8.0,12.0,15.0,9.0,1.0,2.0
2022-02-18,20.0,12.0,17.0,4.0,1.0,1.0
2022-02-19,16.0,14.0,16.0,7.0,2.0,2.0
2022-02-20,32.0,9.0,16.0,10.0,2.0,2.0
2022-02-21,15.0,15.0,14.0,10.0,1.0,2.0
2022-02-22,29.0,19.0,16.0,10.0,1.0,2.0
2022-02-23,33.0,36.0,18.0,16.0,1.0,4.0
2022-02-24,55.0,27.0,14.0,17.0,1.0,3.0
2022-02-25,48.0,35.0,11.0,15.0,2.0,4.0
2022-02-26,87.0,20.0,16.0,5.0,,3.0
2022-02-27,66.0,19.0,14.0,6.0,1.0,2.0
2022-02-28,50.0,31.0,15.0,14.0,1.0,4.0
2022-03-01,78.0,37.0,16.0,16.0,3.0,6.0
2022-03-02,114.0,51.0,18.0,16.0,8.0,5.0
2022-03-03,133.0,26.0,14.0,7.0,2.0,3.0
2022-03-04,72.0,23.0,18.0,3.0,2.0,2.0
2022-03-05,64.0,20.0,19.0,3.0,2.0,2.0
2022-03-06,62.0,26.0,17.0,11.0,2.0,3.0
2022-03-07,73.0,21.0,16.0,8.0,6.0,3.0
2022-03-08,62.0,39.0,17.0,11.0,7.0,4.0
2022-03-09,109.0,18.0,21.0,4.0,3.0,3.0
2022-03-10,55.0,29.0,20.0,7.0,6.0,3.0
2022-03-11,74.0,44.0,21.0,12.0,4.0,5.0
2022-03-12,108.0,49.0,24.0,9.0,6.0,6.0
2022-03-13,131.0,51.0,21.0,16.0,6.0,6.0
2022-03-14,115.0,52.0,25.0,16.0,6.0,7.0
2022-03-15,119.0,57.0,22.0,16.0,5.0,6.0
2022-03-16,126.0,48.0,27.0,7.0,5.0,4.0
2022-03-17,109.0,36.0,31.0,7.0,6.0,4.0
2022-03-18,87.0,44.0,37.0,8.0,5.0,4.0
2022-03-19,108.0,37.0,37.0,8.0,5.0,4.0
2022-03-20,110.0,46.0,38.0,15.0,5.0,5.0
2022-03-21,115.0,53.0,36.0,18.0,4.0,6.0
2022-03-22,126.0,53.0,32.0,25.0,3.0,8.0
2022-03-23,106.0,42.0,35.0,12.0,3.0,6.0
2022-03-24,98.0,,,,,
2022-03-26,,14.0,31.0,6.0,1.0,
2022-03-27,26.0,35.0,34.0,15.0,3.0,
2022-03-28,76.0,35.0,23.0,17.0,4.0,
2022-03-29,80.0,34.0,32.0,9.0,2.0,
2022-03-30,74.0,13.0,22.0,4.0,1.0,
2022-03-31,53.0,10.0,19.0,5.0,1.0,
2022-04-01,36.0,15.0,24.0,5.0,1.0,
2022-04-02,52.0,18.0,30.0,4.0,1.0,
2022-04-03,45.0,20.0,30.0,9.0,2.0,
2022-04-04,55.0,12.0,28.0,12.0,4.0,
2022-04-05,38.0,10.0,19.0,10.0,5.0,
2022-04-06,28.0,17.0,29.0,11.0,4.0,
2022-04-07,33.0,10.0,29.0,5.0,2.0,
2022-04-08,9.0,15.0,24.0,7.0,2.0,
2022-04-09,40.0,19.0,28.0,6.0,2.0,
2022-04-10,51.0,20.0,27.0,10.0,3.0,
2022-04-11,50.0,33.0,34.0,11.0,4.0,
2022-04-12,71.0,31.0,39.0,10.0,7.0,
2022-04-13,73.0,30.0,45.0,15.0,6.0,
2022-04-14,67.0,30.0,17.0,14.0,3.0,
2022-04-15,64.0,9.0,30.0,2.0,1.0,
2022-04-16,27.0,11.0,33.0,2.0,1.0,
2022-04-17,34.0,16.0,34.0,5.0,2.0,
2022-04-18,48.0,15.0,34.0,5.0,2.0,
2022-04-19,48.0,34.0,24.0,12.0,3.0,
2022-04-20,89.0,34.0,26.0,11.0,4.0,
